X,Y,T
-87.62894887,41.772726181,1.0902777777773736
-87.573683802,41.758191541,1.395833333332121
-87.761055094,41.880294849,2.108333333333576
-87.648221547,41.771967298,2.82291666666788
-87.700593313,41.774902198,3.007638888888323
-87.62336797,41.768191186,3.49930555555693
-87.634230363,41.779921044,3.695138888888323
-87.643501482,41.732110965,3.8159722222226256
-87.666436575,42.02059812,3.9166666666678793
-87.634650776,41.892380796,4.083333333332121
-87.632760705,41.734375902,4.833333333332121
-87.736195245,41.875132577,4.834722222221899
-87.683550056,41.764694328,5.034722222222626
-87.661234539,41.854871914,5.107638888890506
-87.623538056,41.809276937,5.853472222221171
-87.718962448,41.901682805,5.861111111109494
-87.631889929,41.733928755,5.861805555556202
-87.64939219,41.770127362,5.888888888890506
-87.684844259,41.762846492,6.032638888889778
-87.582970104,41.764265318,6.951388888890506
-87.705343247,41.844514992,7.084027777778829
-87.652393879,41.734123447,7.573611111110949
-87.635289899,41.880905526,8.240972222221899
-87.589615379,41.660389388,8.840277777777374
-87.765439838,41.887731576,9.0
-87.665480953,41.826688398,9.089583333334303
-87.707263095,41.883609157,9.461111111111675
-87.673125651,41.750005014,9.492361111111675
-87.706900549,41.915075363,9.940277777779556
-87.67544494,41.83754734,10.02083333333212
-87.582970104,41.764265318,10.534722222222626
-87.713860671,41.975686228,10.61458333333212
-87.657274619,41.793075127,10.945833333335033
-87.615617777,41.780110888,11.484027777776646
-87.662074097,41.777683108,11.575000000000728
-87.725989989,41.844233595,11.576388888890506
-87.769757711,41.962587992,11.71875
-87.71989074,41.892582378,12.654861111110222
-87.713673751,41.95930505,12.70763888888905
-87.713907172,41.896441593,12.80208333333212
-87.62251313,41.750987376,12.805555555554747
-87.629061998,41.786511445,12.931250000001455
-87.724060818,41.876196728,13.309027777777374
-87.741528537,41.754592961,13.559027777777374
-87.716739169,41.899105026,13.888194444443798
-87.698603085,41.764443672,14.0625
-87.625483421,41.852121445,14.454861111109494
-87.660880913,41.791526562,14.54166666666788
-87.628024599,41.75904568,14.559722222220444
-87.769852743,41.882885017,14.56319444444307
-87.615558249,41.777558327,14.60486111111095
-87.684259124,41.80234179,14.608333333333576
-87.627143362,41.864052699,14.892361111109494
-87.691072689,41.848321955,15.04305555555402
-87.700813415,41.867338834,15.048611111109494
-87.633806535,41.778098999,15.11458333333212
-87.706984443,41.800777468,15.536805555555476
-87.574306606,41.728968826,15.628472222222626
-87.756476115,41.953309701,15.654861111110222
-87.604235047,41.803288777,15.7097222222219
-87.720184345,41.901821059,16.274305555554747
-87.735020556,41.86762093,16.536805555555475
-87.562204619,41.753600701,16.64583333333212
-87.764614167,41.873578134,16.64583333333212
-87.804191054,41.916819028,16.903472222220444
-87.66656205,41.77480578,17.504861111112405
-87.638102391,41.671834945,17.6784722222219
-87.76333723,41.884642113,18.7368055555562
-87.7268527,41.922646785,18.75208333333285
-87.7313416,41.844160231,18.76041666666788
-87.565661157,41.753552496,18.77152777777883
-87.652713593,41.936295389,18.779861111110225
-87.601209921,41.751328369,18.805555555554747
-87.733947821,41.875162033,18.90000000000145
-87.76586253,41.90802185,19.9506944444438
-87.680066907,41.775624325,20.0625
-87.621829238,41.673478011,20.131249999998545
-87.671011864,41.830441653,20.161805555555475
-87.727867786,41.895336025,20.71875
-87.64280025,41.797198765,20.94861111111095
-87.717958014,41.935505551,21.034722222222623
-87.67423383,41.772070077,21.04236111111095
-87.66712436,41.786713782,21.526388888887595
-87.60960449,41.781453541,21.7590277777781
-87.631409068,41.82680083,21.777777777777374
-87.640773687,41.76639563,21.777777777777374
-87.687136928,41.772895314,21.912499999998545
-87.6326561,41.781396114,21.96875
-87.606938998,41.659158194,22.0
-87.603919197,41.704277888,22.00138888888977
-87.65704844,41.755970933,22.67916666666497
-87.731475157,41.851446953,22.76180555555402
-87.758567201,41.902217176,24.368055555554747
-87.58568584,41.756719742,24.934027777777374
-87.675555021,41.795244957,24.934722222220444
-87.682062473,41.769707973,25.4868055555562
-87.626365331,41.750934303,25.76736111110949
-87.641595483,41.706237037,25.83333333333212
-87.621470731,41.887936511,25.86736111111168
-87.690276967,41.798750435,25.89583333333212
-87.704977986,41.990409975,25.901388888887595
-87.718424566,41.870826375,26.41805555555402
-87.684428318,41.853885643,26.42916666666497
-87.74513447,41.876512415,26.774305555554747
-87.618538224,41.768043233,26.92708333333212
-87.640744099,41.679095953,27.10208333333503
-87.690148865,42.008082757,28.006944444445253
-87.722139232,41.899054311,28.055555555554747
-87.616779421,41.684569436,28.22916666666788
-87.733698124,41.875163473,28.85208333333503
-87.680659301,41.84912495,28.95902777777883
-87.684359414,41.806214539,28.97916666666788
-87.701684616,41.921278934,29.231250000000728
-87.643197225,41.766341606,29.65902777777956
-87.631858359,41.903892302,29.683333333334303
-87.696441701,41.850972623,29.686111111110225
-87.620156406,41.831072943,30.08333333333212
-87.652102257,41.692012821,30.91666666666788
-87.686356407,41.878180416,30.952083333333576
-87.580118041,41.764293308,30.998611111110225
-87.624928762,41.891728478,31.03333333333285
-87.727257279,41.971893895,31.411805555555475
-87.66588249,41.797206215,31.506944444445253
-87.623279803,41.764551704,31.536805555555475
-87.670231483,41.812193222,31.652777777777374
-87.715238317,41.860084722,31.8569444444438
-87.618770371,41.863967977,31.88541666666788
-87.568514567,41.741639304,33.0625
-87.603897346,41.798462192,33.609722222223354
-87.622972448,41.814322906,34.0625
-87.550303187,41.744085305,35.48125000000073
-87.65586119,41.76048106,35.58263888888905
-87.605784552,41.789516823,35.597222222222626
-87.652559017,41.751789544,35.99236111111168
-87.694081018,41.849189459,36.04166666666788
-87.630103892,41.890034161,36.08333333333212
-87.617335446,41.756542625,36.12291666666715
-87.737838915,41.915207048,36.139583333333576
-87.624550742,41.887384761,36.19097222222263
-87.67655155,41.909793282,36.2138888888876
-87.691212288,41.853814001,36.390277777776646
-87.704022274,41.763905412,36.4951388888876
-87.64290984,41.671345244,36.525694444444525
-87.621311153,41.710841614,36.54236111111095
-87.633067324,41.797178266,36.5666666666657
-87.71669758,41.871730951,36.6472222222219
-87.653072946,41.771488432,36.75694444444525
-87.712377599,41.845392983,36.963194444444525
-87.665701386,41.810413388,37.75277777777956
-87.804668772,41.979987694,38.1027777777781
-87.71035724,41.844443504,38.34722222222263
-87.623641387,41.670119165,38.76111111111095
-87.60501807,41.743503863,38.795833333333576
-87.764894125,41.881348498,38.96944444444307
-87.711200824,41.786123922,39.54861111110949
-87.673355388,41.890883635,39.67777777777883
-87.713383777,41.969116773,40.28472222222263
-87.712613898,41.739582689,40.6472222222219
-87.642013367,41.739690044,42.9645833333343
-87.623779006,41.851907852,42.9777777777781
-87.66368964,41.80634289,43.19861111111095
-87.669787176,42.021147165,43.93055555555475
-87.605109507,41.654912091,43.95347222222336
-87.676802086,41.796303152,44.91875000000073
-87.733771557,41.875163857,45.05138888888905
-87.674108359,41.855860367,45.5270833333343
-87.696916542,41.873788251,45.629861111112405
-87.70965235,41.747634931,45.6743055555562
-87.683673325,41.903077492,45.78888888888832
-87.665506908,41.828074405,45.88055555555548
-87.696044383,41.813703237,45.952083333333576
-87.572174872,41.768022593,46.14513888888905
-87.689000876,41.885061387,47.41666666666788
-87.65459186,41.737281434,47.577083333333576
-87.686392673,41.879681723,47.5979166666657
-87.662085202,41.791733938,47.77847222222045
-87.691713613,41.820537076,48.32430555555402
-87.722869688,41.818440109,48.70833333333212
-87.716630608,41.968368626,48.934027777777374
-87.738625234,41.938940456,48.94861111111095
-87.723154487,41.837901263,49.11041666666642
-87.630138783,41.779577735,49.55486111111168
-87.615865589,41.654776654,49.98125000000073
-87.641315114,41.774340884,49.99722222222045
-87.734772511,41.953569071,50.04861111110949
-87.557914035,41.760218508,50.493750000001455
-87.630660891,41.733410803,50.72013888888978
-87.661250942,41.805949937,50.8166666666657
-87.696317861,41.88231131,50.9104166666657
-87.637005681,41.675105049,50.93611111111022
-87.665649186,41.801310307,51.02847222222045
-87.661343886,41.899809586,51.11805555555475
-87.664107154,41.775378785,51.5
-87.65394156,41.758304471,51.54097222222117
-87.658244449,41.973267845,51.6826388888876
-87.69016495,41.899346198,51.7722222222219
-87.690431801,41.848181157,51.97430555555548
-87.669518985,41.796642753,52.03888888888832
-87.551073137,41.722308987,52.08333333333212
-87.715343219,41.863677518,52.17291666666642
-87.738744893,41.874188061,52.35486111111095
-87.761795863,41.910068092,52.5
-87.636949156,41.739393264,53.12847222222263
-87.54956291,41.667505513,53.25347222222263
-87.706615086,41.897307626,53.28472222222263
-87.604380182,41.657284072,53.55138888888905
-87.566205789,41.721346217,53.587500000001455
-87.719887635,41.906339233,54.00624999999855
-87.633281042,41.805846006,54.5
-87.712389042,41.845727845,54.8708333333343
-87.656677258,41.770022308,56.45833333333212
-87.604646278,41.777994582,56.46736111111022
-87.667906709,41.875155116,57.125
-87.728247489,41.976062077,57.14236111110949
-87.679234277,41.84849664,57.16736111111095
-87.720184345,41.901821059,57.42986111111168
-87.770405044,41.899032124,57.75
-87.670736724,41.751388115,57.76250000000073
-87.669070266,41.826237197,57.7763888888876
-87.602738891,41.750613606,57.83541666666497
-87.615568353,41.777967289,57.87638888888978
-87.684224438,41.779245661,58.69791666666788
-87.667221463,41.893759857,58.83333333333212
-87.661008365,41.750187225,59.70763888888905
-87.631514463,41.756298051,59.97499999999855
-87.712628352,41.921912158,60.39861111111168
-87.654002826,41.786892157,60.53125
-87.673090871,42.019832544,60.89652777777883
-87.668373369,41.753479344,60.94930555555402
-87.684947566,41.782435869,60.96180555555475
-87.638436541,41.768294293,61.04722222222336
-87.624454789,41.694389603,61.6833333333343
-87.720554136,41.873510659,62.14583333333212
-87.657830751,41.976920686,62.20347222222336
-87.688586043,41.870799948,62.46180555555475
-87.664657669,41.688068854,62.67291666666642
-87.580670487,41.741796417,63.0090277777781
-87.615701737,41.783432002,63.2854166666657
-87.587831537,41.772409096,63.59583333333285
-87.578600363,41.764308047,63.60555555555402
-87.590868599,41.781482173,63.69930555555402
-87.579473797,41.743547671,63.82083333333503
-87.697364283,41.871957572,63.9375
-87.709143704,41.808053339,63.97916666666788
-87.568226646,41.769280696,64.0
-87.725592228,41.837787951,64.0715277777781
-87.671757416,41.789734575,64.2631944444438
-87.604958508,41.792195498,64.27569444444453
-87.66981341,41.807917966,64.59722222222263
-87.716138429,41.848936888,64.6111111111095
-87.616707257,41.682164948,64.66319444444525
-87.621899735,41.792913639,64.91319444444525
-87.71485909,41.807982715,64.91666666666788
-87.773982482,41.885589081,65.05208333333212
-87.613205046,41.749321251,65.0798611111095
-87.700828966,41.846389251,65.48958333333212
-87.656609069,41.68051598,65.73958333333212
-87.630937377,41.779975054,66.85625000000073
-87.579231197,41.760206724,68.51250000000073
-87.659624623,41.789982401,68.84930555555547
-87.550789675,41.6532433,68.98333333333358
-87.743176829,41.808675056,69.72152777777956
-87.687312871,41.823654603,69.84999999999854
-87.759639172,41.91788115,69.91666666666788
-87.773276756,41.865473008,70.05972222222044
-87.728503016,41.845114044,70.68541666666715
-87.698898226,41.975151721,70.94444444444525
-87.70583921,41.871499248,71.0805555555562
-87.729658176,41.939604413,71.14444444444598
-87.674960373,41.864051368,71.14583333333212
-87.662377041,41.750370861,71.46319444444453
-87.656660917,41.76948433,71.58333333333212
-87.552889084,41.751438412,71.63750000000073
-87.720492177,41.876537237,71.70347222222335
-87.710186524,41.894538914,71.7138888888876
-87.631924283,41.858917315,71.875
-87.624141504,41.866937617,72.62222222222044
-87.579316872,41.763846222,72.78055555555693
-87.711222061,41.847609583,72.82430555555402
-87.665362091,41.774916814,72.8305555555562
-87.687740637,42.018455973,73.83333333333212
-87.653967008,41.759366666,73.88541666666788
-87.761574866,41.938118509,74.01944444444598
-87.723832986,41.901714249,74.34305555555693
-87.641882552,41.677044553,74.42222222222335
-87.613432067,41.731951206,74.5979166666657
-87.634069362,41.786303281,74.6298611111124
-87.717661892,41.858475883,74.68958333333285
-87.592912029,41.745350245,74.78472222222263
-87.728859301,41.877045361,74.89027777777665
-87.610859346,41.827403387,74.9152777777781
-87.615568353,41.777967289,74.98055555555402
-87.661661147,41.775095569,75.02291666666497
-87.648439447,41.903630157,75.15972222222263
-87.682331057,41.884776788,75.25694444444525
-87.642147208,41.684809877,75.6340277777781
-87.6284259,41.670052557,75.68402777777737
-87.681580331,41.88348548,75.7013888888905
-87.730750706,41.80151108,75.72986111111095
-87.729403307,41.879715634,75.84375
-87.684566502,41.813317904,75.84722222222263
-87.749071597,41.932021017,75.91458333333503
-87.648778489,41.746473315,75.97430555555547
-87.766605275,41.88301997,75.98749999999927
-87.61141079,41.756063718,76.5763888888905
-87.763965068,41.927655677,76.75972222222117
-87.704660855,41.789351282,76.81805555555547
-87.714908815,41.835222665,76.96041666666497
-87.693834784,41.795021601,77.19444444444525
-87.668812748,41.769859877,77.9465277777781
-87.761253919,41.882293653,78.01458333333358
-87.70507535,41.845638675,78.16875000000073
-87.715697679,41.87490891,78.65694444444307
-87.549900201,41.744680815,78.74930555555693
-87.606845621,41.829329244,78.78263888888978
-87.648736347,41.791811588,78.81527777777956
-87.636904215,41.67195393,78.83124999999927
-87.721499289,41.865650668,79.41388888888832
-87.703852664,41.789876504,79.62777777777956
-87.632227405,41.765885497,79.66666666666788
-87.668708681,41.766091353,79.79583333333358
-87.706338361,41.862500822,79.79722222222335
-87.743997784,41.875938528,79.79722222222335
-87.656457451,41.863375747,79.8298611111095
-87.684354359,41.760538512,79.89444444444598
-87.663426578,41.749880266,79.96666666666715
-87.724352803,41.925479318,80.67222222222335
-87.63809976,41.682963224,80.90486111111022
-87.607561135,41.65622293,81.64444444444598
-87.695896085,41.824588957,81.73333333333358
-87.717632254,41.844342775,81.74236111111168
-87.652531394,41.797388573,81.80138888888905
-87.694447509,41.904175263,82.12777777777956
-87.673007759,41.791171543,82.4104166666657
-87.639289461,41.671386559,82.51180555555402
-87.646091347,41.796030226,82.51180555555402
-87.645128683,41.77974535,82.54305555555402
-87.572429412,41.756407681,82.87430555555693
-87.662147705,41.762886289,82.88472222222117
-87.624485177,41.721627204,84.07430555555402
-87.775282923,41.946695785,84.57291666666788
-87.745442439,41.869351491,84.81527777777956
-87.731475157,41.851446953,85.09583333333285
-87.658315752,41.7686351,85.13611111111095
-87.630011517,41.904814044,85.16666666666788
-87.626923253,41.844023772,85.3569444444438
-87.720002176,41.896290444,85.36875000000146
-87.622704523,41.679424919,85.87430555555693
-87.728079227,41.839845564,85.95694444444598
-87.602332313,41.656513626,86.5486111111095
-87.675145585,41.780420705,86.64930555555475
-87.700919004,41.870780708,86.88541666666788
-87.706988657,41.94663716,86.93680555555693
-87.717378264,41.96290069,87.03194444444307
-87.631189677,41.816321863,87.5979166666657
-87.623925743,41.857561923,87.94374999999854
-87.729944697,41.840497537,88.1076388888905
-87.666949908,41.791520763,88.57847222222335
-87.615701737,41.783432002,89.48958333333212
-87.644347277,41.938465561,89.5715277777781
-87.667662788,41.909618606,89.86458333333212
-87.707670196,41.907371009,90.07291666666788
-87.674496531,41.80084272,90.36805555555476
-87.66099647,41.964052496,90.52569444444453
-87.650875308,41.855280093,90.9777777777781
-87.75706189,41.909484608,90.99166666666495
-87.774281815,41.869786389,91.06527777777956
-87.771551956,41.911921944,91.59375
-87.665933488,41.799006761,91.62777777777956
-87.666430254,41.752134349,91.6743055555562
-87.654671048,41.9399019,92.12847222222264
-87.693898477,41.786399399,92.17708333333212
-87.728552759,41.753235568,92.55277777777884
-87.718467287,41.871732207,92.91458333333505
-87.698657388,41.845529295,92.93125000000146
-87.615652432,41.781277428,93.18194444444453
-87.583298676,41.769728607,93.19444444444524
-87.619926161,41.821406202,93.50833333333505
-87.637828124,41.684051082,93.98541666666642
-87.665668376,41.742546801,94.58333333333212
-87.705271735,41.890082933,94.5847222222219
-87.692793471,41.903905346,94.6430555555562
-87.642476092,41.721470579,94.91666666666788
-87.75046436,41.8884167,95.5895833333343
-87.618368384,41.697123671,95.625
-87.652127129,41.692778638,95.87638888888978
-87.683247485,41.85413967,95.94791666666788
-87.61480986,41.816670632,96.58333333333212
-87.722370768,41.855863796,97.0
-87.64641275,41.808858916,97.7638888888905
-87.716616211,41.846195191,97.8083333333343
-87.735049965,41.903436246,98.0
-87.694400341,41.861359279,98.06805555555547
-87.60907141,41.759421739,98.06874999999854
-87.724984763,41.899566129,98.12847222222264
-87.72778235,41.870546787,98.1513888888876
-87.61896323,41.809347372,98.4958333333343
-87.562012862,41.74451578,98.5534722222219
-87.721907957,41.80422785,98.80625000000146
-87.646959885,41.769959176,98.81597222222264
-87.712388484,41.845785471,98.83333333333212
-87.725344959,41.870879685,99.00972222222116
-87.655724672,41.842720889,99.05069444444598
-87.562214103,41.731064547,99.0895833333343
-87.61215391,41.707340385,99.63263888888832
-87.726521499,41.878857958,99.69444444444524
-87.65545215,41.769743401,99.86666666666495
-87.748267219,41.885702444,99.91597222222116
-87.738471571,41.878717405,100.11388888888904
-87.663606511,41.757601044,100.44305555555547
-87.612527547,41.752228708,100.60625000000071
-87.62705238,41.721681433,100.83194444444598
-87.633674979,41.809081165,100.83750000000146
-87.640802922,41.777309867,100.89097222222335
-87.69694345,41.881068891,100.94791666666788
-87.727240345,41.9682495,101.4861111111095
-87.770862893,41.897505825,101.7673611111095
-87.731973031,41.92442179,101.77152777777884
-87.609211395,41.76522681,101.8486111111124
-87.709972333,41.903722719,101.89444444444598
-87.683866331,41.808187634,102.13333333333505
-87.570315963,41.740517884,102.61388888888904
-87.703873829,41.814319962,102.78819444444524
-87.645552416,41.762390218,102.84097222222044
-87.589664576,41.761611204,102.87361111111022
-87.576319422,41.766889142,103.50347222222264
-87.623201821,41.760986379,103.55625000000146
-87.575714801,41.76624848,103.79236111111096
-87.696176785,41.876920826,104.06041666666717
-87.693898477,41.786399399,104.0625
-87.628058624,41.698662743,104.09513888888978
-87.630675058,41.68704555,104.10555555555402
-87.750834412,41.880427327,104.47916666666788
-87.64452777,41.769774474,104.7013888888905
-87.726715402,41.807831884,104.73541666666642
-87.613790382,41.75433327,104.9194444444438
-87.562624263,41.75313973,105.0
-87.701093557,41.876912324,105.12638888888978
-87.714785472,41.807628306,105.19930555555402
-87.631244076,41.694310531,105.5763888888905
-87.761752861,41.880287347,105.58680555555476
-87.774057081,41.91197808,105.96527777777736
-87.564682143,41.751751179,106.0090277777781
-87.687587734,41.815651098,106.07777777777665
-87.642037691,41.681702629,106.11249999999929
-87.606702419,41.816358925,106.11458333333212
-87.545828233,41.736955209,106.4513888888905
-87.716222946,41.807666225,106.63124999999854
-87.777110584,41.94576613,106.77083333333212
-87.632133928,41.894821547,106.9777777777781
-87.587441769,41.80066446,107.00069444444308
-87.626461055,41.69073279,107.01458333333358
-87.709293543,41.846268154,107.26666666666642
-87.625115462,41.772285481,107.9194444444438
-87.704930694,41.866417413,108.03333333333283
-87.669957153,41.813539078,108.41319444444524
-87.603767011,41.803486138,108.88611111111096
-87.661026263,41.797268458,109.03680555555547
-87.689828615,41.965729784,109.59722222222264
-87.754109149,41.878481751,110.09305555555692
-87.728474675,41.854356573,110.11875000000146
-87.761088963,41.924633704,110.44791666666788
-87.774052255,41.885589421,110.68958333333283
-87.685134416,41.789366258,111.0
-87.699571875,41.782207371,111.00555555555547
-87.718108104,41.963475399,111.53749999999854
-87.669960623,41.813558308,111.55625000000146
-87.602153123,41.753145614,111.67222222222335
-87.7146806,41.840248935,111.7319444444438
-87.799699233,41.922344338,111.8888888888905
-87.729422015,41.871878151,111.89583333333212
-87.716951956,41.8628327,112.00833333333505
-87.615236906,41.778429003,112.06388888888978
-87.660083294,41.807822931,112.16388888888832
-87.671916857,41.735670017,112.17569444444598
-87.627607305,41.74360641,112.19444444444524
-87.665009645,42.007148817,112.56597222222264
-87.731523348,41.878799207,112.65000000000146
-87.717149093,41.883972727,112.7138888888876
-87.576314575,41.766677799,112.75624999999854
-87.686447444,41.846569857,112.80972222222044
-87.674389983,41.796923271,112.84444444444308
-87.712670456,41.895949185,112.91666666666788
-87.631793561,41.890011565,112.91666666666788
-87.647855063,41.838022666,112.92083333333358
-87.711133375,41.885155992,113.00624999999854
-87.67248827,41.771412395,113.0180555555562
-87.693257977,41.907417812,113.06319444444308
-87.614910533,41.704473367,113.0763888888905
-87.618330943,41.75930959,113.10833333333358
-87.726335751,41.903911919,113.11319444444598
-87.630381236,41.787254994,113.45833333333212
-87.597047835,41.765344346,113.49722222222044
-87.765572318,41.880234943,113.7951388888905
-87.658261552,41.991494898,113.95277777777665
-87.633503634,41.794153981,114.82222222222116
-87.701677959,41.812677806,114.9909722222219
-87.670365238,41.804913421,114.9958333333343
-87.725716904,41.88239104,115.87847222222264
-87.631713406,41.776052715,115.9104166666657
-87.626714647,41.758178665,116.01597222222335
-87.692742518,41.779126071,116.02430555555476
-87.736506226,41.87604254,116.59166666666717
-87.550004918,41.653685282,116.7097222222219
-87.716165483,41.784221463,116.8298611111095
-87.719444134,41.86365286,116.90277777777736
-87.677212758,41.979708691,117.05208333333212
-87.661756475,41.778608823,117.2590277777781
-87.636898699,41.671786492,117.42708333333212
-87.627387059,41.71888154,117.5138888888905
-87.704776763,41.967486565,117.52500000000146
-87.556072349,41.753680128,117.97916666666788
-87.685207125,41.779234743,118.32847222222335
-87.665890276,42.011956263,118.42916666666495
-87.690948128,41.822245225,118.77777777777736
-87.630664165,41.7334465,118.8618055555562
-87.653943517,41.758466396,118.97916666666788
-87.66706198,41.749519946,119.07291666666788
-87.722171321,41.754878573,119.1611111111124
-87.735275737,41.874905507,119.1923611111124
-87.738914309,41.89513029,119.30208333333212
-87.713966325,41.898302507,119.50069444444308
-87.670164416,41.874133594,120.02083333333212
-87.633828531,41.778099133,120.04166666666788
-87.718057018,41.961523992,120.09722222222264
-87.724577987,41.909907002,120.13680555555402
-87.685505208,41.847198471,120.60902777777665
-87.712846942,41.861767778,120.62847222222264
-87.626266739,41.885301485,120.70624999999929
-87.72547164,41.874947338,120.72499999999854
-87.551419966,41.73690558,120.97013888888978
-87.673072022,42.021654571,121.15625
